Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
44326237,The Great Reversal: How America Gave Up on Free Markets,Thomas Philippon,"Philippon, Thomas",,"=""0674237544""","=""9780674237544""",0,4.18,Belknap Press: An Imprint of Harvard University Press,Hardcover,368,2019,2019,,2022/10/28,to-read,to-read (#341),to-read,,,,0,0
703532,"Mindstorms: Children, Computers, and Powerful Ideas",Seymour Papert,"Papert, Seymour",,"=""0465046746""","=""9780465046744""",0,4.31,Basic Books,Paperback,252,1993,1980,,2022/10/26,to-read,to-read (#340),to-read,,,,0,0
31850765,Energy and Civilization: A History,Vaclav Smil,"Smil, Vaclav",,"=""0262035774""","=""9780262035774""",0,4.09,The MIT Press,Hardcover,552,2017,2017,,2022/10/05,to-read,to-read (#339),to-read,,,,0,0
13831168,Fundamentals of Materials for Energy and Environmental Sustainability,David S. Ginley,"Ginley, David S.",David Cahen,"=""1107000238""","=""9781107000230""",0,3.67,Cambridge University Press,Hardcover,772,2011,2011,,2022/10/05,to-read,to-read (#338),to-read,,,,0,0
56026313,"The Economic Superorganism: Beyond the Competing Narratives on Energy, Growth, and Policy",Carey W. King,"King, Carey W.",,"=""3030502953""","=""9783030502959""",0,4.00,Springer,Kindle Edition,848,2020,,,2022/10/05,to-read,to-read (#337),to-read,,,,0,0
48850332,Global Energy Politics,Thijs Van de Graaf,"Graaf, Thijs Van de",Benjamin K. Sovacool,"=""1509530517""","=""9781509530519""",0,3.92,Polity,Kindle Edition,252,2020,2020,,2022/10/05,to-read,to-read (#336),to-read,,,,0,0
1270379,The Machiavellians: Defenders of Freedom,James Burnham,"Burnham, James",,"=""0895267853""","=""9780895267856""",0,4.28,Gateway Books,Paperback,305,1987,1943,,2022/10/04,to-read,to-read (#335),to-read,,,,0,0
1260022,"The Ancient City: A Study of the Religion, Laws, and Institutions of Greece and Rome",Numa Denis Fustel de Coulanges,"Coulanges, Numa Denis Fustel de",Willard Small,"=""0486447308""","=""9780486447308""",0,4.31,Dover Publications,Paperback,416,2006,1864,,2022/10/04,to-read,to-read (#334),to-read,,,,0,0
17987662,Machine Made: Tammany Hall and the Creation of Modern American Politics,Terry Golway,"Golway, Terry",,"=""0871403757""","=""9780871403759""",0,4.18,Liveright,Hardcover,400,2014,2014,,2022/09/30,to-read,to-read (#333),to-read,,,,0,0
40000465,Karmamudra: The Yoga of Bliss,Nida Chenagtsang,"Chenagtsang, Nida",,"=""0997731982""","=""9780997731989""",0,4.56,Sky Press,Paperback,370,2018,,,2022/09/08,to-read,to-read (#332),to-read,,,,0,0
59487139,Dependent Origination and Emptiness,Leigh Brasington,"Brasington, Leigh",,"=""0578314304""","=""9780578314303""",5,4.52,,ebook,228,2021,,2022/09/06,2021/11/30,canonical,canonical (#1),read,,,,1,0
86098,"Contingency, Irony, and Solidarity",Richard Rorty,"Rorty, Richard",,"=""0521367816""","=""9780521367813""",0,4.14,Cambridge University Press,Paperback,220,1989,1989,,2022/09/06,to-read,to-read (#331),to-read,,,,0,0
34459,Metaphors We Live By,George Lakoff,"Lakoff, George",Mark  Johnson,"=""0226468011""","=""9780226468013""",0,4.09,University of Chicago Press,Paperback,276,2003,1980,,2022/09/03,to-read,to-read (#330),to-read,,,,0,0
817530,Thought and Language,Lev Semyonovich Vygotsky,"Vygotsky, Lev Semyonovich",,"=""0262720108""","=""9780262720106""",0,4.23,MIT Press,Paperback,344,1986,1934,,2022/09/03,to-read,to-read (#329),to-read,,,,0,0
36646716,Shanzhai: Deconstruction in Chinese,Byung-Chul Han,"Han, Byung-Chul",,"=""""","=""""",0,4.27,The MIT Press,Kindle Edition,73,2017,2011,,2022/09/03,to-read,to-read (#328),to-read,,,,0,0
1151839,Relocating the Personal: A Critical Writing Pedagogy,Barbara Kamler,"Kamler, Barbara",,"=""0791448126""","=""9780791448120""",0,3.80,State University of New York Press,Paperback,222,2001,2001,,2022/09/03,to-read,to-read (#327),to-read,,,,0,0
570172,The Brain that Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,Norman Doidge,"Doidge, Norman",,"=""067003830X""","=""9780670038305""",0,4.20,Viking,Hardcover,427,2007,2007,,2022/09/03,to-read,to-read (#326),to-read,,,,0,0
15794037,The Problem of Political Authority: An Examination of the Right to Coerce and the Duty to Obey,Michael Huemer,"Huemer, Michael",,"=""1137281650""","=""9781137281654""",0,4.38,Palgrave Macmillan,Paperback,365,2012,2012,,2022/08/30,to-read,to-read (#325),to-read,,,,0,0
1048288,The Fundamental Wisdom of the Middle Way: Nāgārjuna's Mūlamadhyamakakārikā,Nāgārjuna,"Nāgārjuna, Nāgārjuna",Jay L. Garfield,"=""0195093364""","=""9780195093360""",0,4.33,Oxford University Press,Paperback,373,1996,1970,,2022/08/27,to-read,to-read (#324),to-read,,,,0,0
97004,Sex Matters,Osho,"Osho, Osho",,"=""0312316305""","=""9780312316303""",0,4.13,St. Martin's Griffin,Paperback,336,2003,1969,,2022/08/26,to-read,to-read (#323),to-read,,,,0,0
96998,The Book of Secrets (Complete),Osho,"Osho, Osho",,"=""0312180586""","=""9780312180584""",0,4.21,St. Martin's Griffin,Hardcover,1152,1998,1974,,2022/08/26,to-read,to-read (#322),to-read,,,,0,0
7776209,The Rational Optimist: How Prosperity Evolves,Matt Ridley,"Ridley, Matt",,"=""006145205X""","=""9780061452055""",0,3.97,Harper,Hardcover,448,2010,2010,,2022/08/26,to-read,to-read (#321),to-read,,,,0,0
36302721,Technic and Magic: The Reconstruction of Reality,Federico Campagna,"Campagna, Federico",,"=""1350044024""","=""9781350044029""",0,4.33,Bloomsbury,Paperback,256,2018,,,2022/08/22,to-read,to-read (#320),to-read,,,,0,0
2959268,The Ancien Régime and the Revolution,Alexis de Tocqueville,"Tocqueville, Alexis de",Gerald Bevan,"=""014144164X""","=""9780141441641""",0,4.04,Penguin Classics,Paperback,307,2008,1856,,2022/08/15,to-read,to-read (#319),to-read,,,,0,0
11289729,"Sacred Economics: Money, Gift, and Society in the Age of Transition",Charles Eisenstein,"Eisenstein, Charles",,"=""1583943978""","=""9781583943977""",0,4.21,North Atlantic Books,Paperback,469,2011,2011,,2022/07/24,to-read,to-read (#318),to-read,,,,0,0
44326330,The Enchantments of Mammon: How Capitalism Became the Religion of Modernity,Eugene McCarraher,"McCarraher, Eugene",,"=""0674984617""","=""9780674984615""",0,4.30,Belknap Press: An Imprint of Harvard University Press,Hardcover,816,2019,2019,,2022/07/23,"to-read, to-read-on-boat","to-read (#317), to-read-on-boat (#2)",to-read,,,,0,0
79766,"A Pattern Language: Towns, Buildings, Construction (Center for Environmental Structure Series)",Christopher W. Alexander,"Alexander, Christopher W.","Sara Ishikawa, Murray Silverstein, Max  Jacobson, Ingrid Fiksdahl-King, Shlomo Angel","=""0195019199""","=""9780195019193""",0,4.42,Oxford University Press,Hardcover,1171,1977,1977,,2022/07/10,,,read,,,,1,0
925680,The Shape of Ancient Thought: Comparative Studies in Greek and Indian Philosophies,Thomas McEvilley,"McEvilley, Thomas",,"=""1581152035""","=""9781581152036""",0,4.36,Allworth,Hardcover,768,2001,2001,,2022/07/10,to-read,to-read (#316),to-read,,,,0,0
23448046,The Mind of the Enlightenment,Alan Charles Kors,"Kors, Alan Charles",,"=""""","=""""",0,3.79,The Teaching Company,Audio Cassette,,1995,1995,,2022/07/10,to-read,to-read (#315),to-read,,,,0,0
17140726,Aztec Philosophy: Understanding a World in Motion,James Maffie,"Maffie, James",,"=""1607322226""","=""9781607322221""",0,4.32,University Press of Colorado,Hardcover,512,2014,2013,,2022/07/10,to-read,to-read (#314),to-read,,,,0,0
54716655,Kill It with Fire: Manage Aging Computer Systems (and Future Proof Modern Ones),Marianne Bellotti,"Bellotti, Marianne",,"=""1718501188""","=""9781718501188""",0,4.15,No Starch Press,Paperback,248,2021,,,2022/07/07,to-read,to-read (#313),to-read,,,,0,0
275397,The Astrologer's Handbook (HarperResource Book),Frances Sakoian,"Sakoian, Frances",Louis S. Acker,"=""006272004X""","=""9780062720047""",0,4.15,Quill,Paperback,480,2001,1973,,2022/04/09,stopped-reading,stopped-reading (#28),stopped-reading,,,,0,0
44098,The Inmates Are Running the Asylum: Why High Tech Products Drive Us Crazy and How to Restore the Sanity,Alan Cooper,"Cooper, Alan",,"=""""","=""""",0,3.94,Sams Publishing,Paperback,255,2004,1999,,2022/07/03,to-read,to-read (#312),to-read,,,,0,0
31170723,Behave: The Biology of Humans at Our Best and Worst,Robert M. Sapolsky,"Sapolsky, Robert M.",,"=""1594205078""","=""9781594205071""",0,4.38,Penguin Press,Hardcover,790,2017,2017,,2022/06/26,to-read,to-read (#311),to-read,,,,0,0
21027,Love's Executioner and Other Tales of Psychotherapy,Irvin D. Yalom,"Yalom, Irvin D.",,"=""0060958340""","=""9780060958343""",0,4.25,Harper Perennial,Paperback,304,2000,1989,,2022/06/24,to-read,to-read (#310),to-read,,,,0,0
69242,Made to Stick: Why Some Ideas Survive and Others Die,Chip Heath,"Heath, Chip",Dan Heath,"=""1400064287""","=""9781400064281""",0,3.98,Random House,Hardcover,291,2007,2006,,2022/06/22,to-read,to-read (#309),to-read,,,,0,0
49098225,Another Now: Dispatches from an Alternative Present,Yanis Varoufakis,"Varoufakis, Yanis",,"=""1847925634""","=""9781847925633""",0,3.80,Bodley Head,Hardcover,235,2020,2020,,2022/06/19,to-read,to-read (#308),to-read,,,,0,0
14376,Einstein’s Dreams,Alan Lightman,"Lightman, Alan",,"=""140007780X""","=""9781400077809""",0,4.06,Vintage,Paperback,140,2004,1993,,2022/06/19,,,read,,,,1,0
56769528,Eight Days in May: The Final Collapse of the Third Reich,Volker Ullrich,"Ullrich, Volker",Jefferson Chase,"=""1631498274""","=""9781631498275""",0,4.20,Liveright,Hardcover,322,2021,2020,,2022/06/19,to-read,to-read (#307),to-read,,,,0,0
15916,The True Believer: Thoughts on the Nature of Mass Movements,Eric Hoffer,"Hoffer, Eric",,"=""0060505915""","=""9780060505912""",4,4.19,Harper Perennial Modern Classics,Paperback,177,2010,1951,,2020/12/06,,,read,"Baller book. Read in 1 day (which I'm super proud of). <br/><br/>Knocked off one point for something the author admits he's doing, which is that he only brings evidence that fits his narrative. Would have been nice to add some ""exceptions that prove the rule"" into the mix. Even though a 4, I'm going to buy this book and put it on my shelf, because it's the sort of book you read and you get mad that everything in it isn't common knowledge already. ",,,1,0
394535,"Blood Meridian, or, the Evening Redness in the West",Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",4,4.15,Vintage Books,Paperback,351,2010,1985,2022/06/19,2022/05/09,,,read,"really awesome and deep and desolate and thought provoking. Brings up the idea that the fear of the unknown undergirds the modernist sentiment of the previous century. ALSO just, really makes you feel that the author has an intimate knowledge of the mexican steppe wildernesses, describing in detail plants, biomes, and specific places so that you feel like McCarthy must have lived there to know them so well. <br/><br/>Plot drifts along effortlessly, as the band splinters and is re-invigorated, and as in one paragraph they are bored, hungry and alone, to the next where they are murdering vast polities. Really this is more of a 4.5. <br/><br/>You should read this book if you are looking for a thematic escape into a different and alien universe, be ready to dedicate effort to keep picking it up though, as the plot is soft and subtle; McCarthy places far more emphasis on set, setting, and characterizing the bleak violence of the era. ",,,1,0
53328332,Less Is More: How Degrowth Will Save the World,Jason Hickel,"Hickel, Jason","Kofi Klu, Rupert Read","=""1786091216""","=""9781786091215""",0,4.50,Windmill Books,Paperback,336,2021,2020,,2022/06/14,to-read,to-read (#306),to-read,,,,0,0
4929,Kafka on the Shore,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""""","=""""",0,4.12,Vintage International,Paperback,467,2006,2002,,2022/05/26,to-read,to-read (#305),to-read,,,,0,0
52766871,Usual Cruelty: The Complicity of Lawyers in the Criminal Injustice System,Alec Karakatsanis,"Karakatsanis, Alec",,"=""1620975270""","=""9781620975275""",0,4.40,The New Press,Hardcover,234,2019,2019,,2022/05/16,to-read,to-read (#304),to-read,,,,0,0
201901,Always Coming Home,Ursula K. Le Guin,"Guin, Ursula K. Le","Todd Barton, Margaret Chodos-Irvine","=""0520227352""","=""9780520227354""",0,4.07,University of California Press,Paperback,525,2001,1985,,2018/07/06,to-read,to-read (#303),to-read,,,,0,0
6565468,The King of Oil: The Secret Lives of Marc Rich,Daniel Ammann,"Ammann, Daniel",,"=""0312570740""","=""9780312570743""",0,4.19,St. Martin's Press,Hardcover,320,2009,2009,,2022/05/15,to-read,to-read (#302),to-read,,,,0,0
56648660,Cursed Bunny,Bora Chung,"Chung, Bora",Anton Hur,"=""1916277187""","=""9781916277182""",0,3.75,Honford Star,Paperback,251,2021,2017,,2022/05/14,to-read,to-read (#301),to-read,,,,0,0
102748,Rules for Radicals: A Pragmatic Primer for Realistic Radicals,Saul D. Alinsky,"Alinsky, Saul D.",,"=""0679721134""","=""9780679721130""",0,3.74,Vintage,Paperback,196,1989,1971,,2022/05/09,to-read,to-read (#300),to-read,,,,0,0
18693771,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk,"Kolk, Bessel van der",,"=""0670785938""","=""9780670785933""",5,4.35,Viking,Hardcover,464,2014,2014,,2021/08/11,,,read,"I hope this book doesn't get cancelled, it paints a beautifully taught synopsis of how PTSD and childhood trauma are created and destroyed. I feel like I went to 0 knowledge of trauma to like 98%ile just from reading this, which is pretty dangerous? But I still feel like that until proven wrong. <br/><br/>Mostly read as a fast follow from You are the one you've been waiting for, bc I wanted to see how IFS and trauma dovetail. Long story short, trauma can create exiles/protectors, but you can also have exiles/protectors from micro-/non-traumas that work categorically differently in many other aspects. <br/><br/>Very cool that within the umbrella of ""trauma"" there end up being categories that have different symptoms and cures. I always say that ""the world isn't infinitely complicated, just more complicated than you think"", and that totally applies here. ",,,1,0
54493401,Project Hail Mary,Andy Weir,"Weir, Andy",,"=""0593135202""","=""9780593135204""",5,4.50,Ballantine Books,Hardcover,476,2021,2021,,2022/04/15,,,read,"4.5. Too poppy to be a GOAT in my book, but pretty much the platonic ideal of scifi, read in << 1 week. ",,,1,0
240237,"Being Nobody, Going Nowhere: Meditations on the Buddhist Path",Ayya Khema,"Khema, Ayya",Zoketsu Norman Fischer,"=""086171198X""","=""9780861711987""",0,4.25,Wisdom Publications,Paperback,192,1987,1987,,2022/04/05,to-read,to-read (#299),to-read,,,,0,0
552175,Progress and Poverty: An Inquiry in the Cause of Industrial Depressions and of Increase of Want with Increase of Wealth... The Remedy,Henry George,"George, Henry",,"=""0911312587""","=""9780911312584""",0,4.29,Robert Schalkenbach Foundation,Paperback,599,1997,1879,,2022/03/28,to-read,to-read (#298),to-read,,,,0,0
27333,Silent Spring,Rachel Carson,"Carson, Rachel",,"=""0618249060""","=""9780618249060""",0,4.06,Mariner Books,Paperback,378,2002,1962,,2022/03/14,to-read,to-read (#297),to-read,,,,0,0
77711,"A Fire Upon the Deep (Zones of Thought, #1)",Vernor Vinge,"Vinge, Vernor",,"=""0812515285""","=""9780812515282""",4,4.13,Tor Science Fiction,Mass Market Paperback,613,1993,1992,2022/03/04,2022/02/16,,,read,"Very good world building but my socks stayed on my feet. Dog pack aliens was imo the high point conceptually but low point plot wise… I’ve heard the prequel is better so I may read that as well. I think my main qualm is it was very agreeable. Also it was funny that this book did the same plot tech as Hyperion with AGIs putting themselves into a man made creation and then having a female protagonist bonk them. Kind of funny. Stealing plot tech happens a bunch in sci fi but I really don’t remember the plots well enough to tell you other ones like this. <br/><br/><br/>Anyways yeah great world building and aliens, so so character building and plot",,,1,0
